dataset,seed,pipe,M1_nll,M2_mmd,M3_marg_w1,M4_c2st,acc,f1,ece
kr_vs_kp,4,median+zscore,0.2766849100589752,0.0079803918064993,0.7060963162587437,0.4813410690771885,0.8779342723004695,0.8772122585731179,0.0264938651862465
kr_vs_kp,4,median+winsor,0.5108065605163574,0.1549623048125211,0.7252809389264143,0.4845460638402956,0.7464788732394366,0.7452153110047848,0.037504108578946
kr_vs_kp,4,median+winsor+zscore,0.5108065605163574,0.1549623048125211,0.7252809389264143,0.4845460638402956,0.7464788732394366,0.7452153110047848,0.037504108578946
kr_vs_kp,4,median+yeojohnson,0.2766849100589752,0.0079761894989761,0.7060680447535602,0.4812308616668422,0.8779342723004695,0.8772122585731179,0.0264938651862465
kr_vs_kp,4,median+yeojohnson+zscore,0.2766849100589752,0.0079761894984718,0.7060680447539212,0.4812308616668422,0.8779342723004695,0.8772122585731179,0.0264938651862465
kr_vs_kp,4,median+winsor+yeojohnson,0.5108065605163574,0.1549623048125212,0.7252809389264143,0.4845460638402956,0.7464788732394366,0.7452153110047848,0.037504108578946
kr_vs_kp,4,median+winsor+yeojohnson+zscore,0.5108065605163574,0.1549623048125212,0.7252809389264143,0.4845460638402956,0.7464788732394366,0.7452153110047848,0.037504108578946
kr_vs_kp,4,median+quantile,0.2766849100589752,0.0080229659495811,0.707084812081023,0.4799957223197761,0.8779342723004695,0.8772122585731179,0.0264938651862465
kr_vs_kp,4,median+quantile+zscore,0.2766849100589752,0.0080229659548369,0.7070848122786717,0.4799957223197761,0.8779342723004695,0.8772122585731179,0.0264938651862465
kr_vs_kp,4,median+winsor+quantile,0.5108065605163574,0.1549623048125212,0.7252809389264143,0.4845460638402956,0.7464788732394366,0.7452153110047848,0.037504108578946
kr_vs_kp,4,median+winsor+quantile+zscore,0.5108065605163574,0.1549623048125211,0.7252809389264143,0.4845460638402956,0.7464788732394366,0.7452153110047848,0.037504108578946
kr_vs_kp,4,knn,0.1902676820755005,0.0091047991090025,0.6598834252472522,0.4796520384697333,0.918622848200313,0.9183779747283196,0.0105577127101462
kr_vs_kp,4,knn+zscore,0.1877656877040863,0.0091047991118796,0.6598834251073825,0.4796520384697333,0.918622848200313,0.9184308719560096,0.0147403373218291
kr_vs_kp,4,knn+winsor,0.3820570707321167,0.0891334584693682,0.6772288024108093,0.4800177638018454,0.8012519561815337,0.8012519561815337,0.0347659395707418
kr_vs_kp,4,knn+winsor+zscore,0.3795005679130554,0.0891334584747058,0.6772288024089339,0.4800177638018454,0.8075117370892019,0.807504194168575,0.0222059617020154
kr_vs_kp,4,knn+yeojohnson,0.2001091986894607,0.0081048147523982,0.656163045259029,0.4775752410480969,0.918622848200313,0.918477300830242,0.0236423026787842
kr_vs_kp,4,knn+yeojohnson+zscore,0.202377513051033,0.0081048146855946,0.6561630452579631,0.4775752410480969,0.917057902973396,0.91689834297254,0.0124508627516936
kr_vs_kp,4,knn+winsor+yeojohnson,0.3776567578315735,0.0883940925249171,0.6746882781025261,0.4806341089485968,0.812206572769953,0.8121840341732962,0.0182003198841554
kr_vs_kp,4,knn+winsor+yeojohnson+zscore,0.3736737072467804,0.0883940925268095,0.6746882781018712,0.4806341089485968,0.810641627543036,0.8105748241571671,0.0275909533149946
kr_vs_kp,4,knn+quantile,0.2021729797124862,0.0081750396403615,0.643699139149765,0.4780911749987551,0.9123630672926448,0.91220632397103,0.0119056418095022
kr_vs_kp,4,knn+quantile+zscore,0.1991734057664871,0.0081750398120485,0.6436991395885794,0.4780911749987551,0.9154929577464788,0.9152935978004711,0.0145749564461865
kr_vs_kp,4,knn+winsor+quantile,0.414474755525589,0.102779001237986,0.6731845299632657,0.4834848072962204,0.7902973395931142,0.7901488118578935,0.0235044023427232
kr_vs_kp,4,knn+winsor+quantile+zscore,0.4120199680328369,0.1027790012379859,0.6731845299632658,0.4834848072962204,0.7996870109546166,0.7995097558584174,0.0249876642077927
kr_vs_kp,5,mean,0.229905679821968,0.0085494004187173,0.6466521631401441,0.4782021987602891,0.9076682316118936,0.9075151173202174,0.0243655230517678
kr_vs_kp,5,mean+zscore,0.2288392335176468,0.0085494003986487,0.6466521627730114,0.4782021987602891,0.9045383411580594,0.9044034874737888,0.0219806721885812
kr_vs_kp,5,mean+winsor,0.2423546314239502,0.0407084080577793,0.6253673944868009,0.485586911604677,0.8873239436619719,0.8871224165341812,0.0239393020832855
kr_vs_kp,5,mean+winsor+zscore,0.2431925982236862,0.0407084080577793,0.6253673944868009,0.485586911604677,0.8873239436619719,0.8871512107060162,0.0286457112324256
kr_vs_kp,5,mean+yeojohnson,0.2272579073905944,0.0022331291454741,0.5499394205069108,0.4696558181757326,0.9076682316118936,0.9075151173202174,0.0157956559333443
kr_vs_kp,5,mean+yeojohnson+zscore,0.2285806685686111,0.0022331291628575,0.5499394206166799,0.4696558181757326,0.9061032863849764,0.9059593422550136,0.0210588445685838
kr_vs_kp,5,mean+winsor+yeojohnson,0.2438031584024429,0.0383890664064603,0.6154802322559507,0.4826227404419562,0.8904538341158059,0.8902579049637873,0.0239710728513989
kr_vs_kp,5,mean+winsor+yeojohnson+zscore,0.2448912411928177,0.0383890664064603,0.6154802322559509,0.4826227404419562,0.8841940532081377,0.8839869281045751,0.0222673752871291
kr_vs_kp,5,mean+quantile,0.2223684638738632,0.0021752091776452,0.5465569688344519,0.4688117110475989,0.9045383411580594,0.9044034874737888,0.0244113697505705
kr_vs_kp,5,mean+quantile+zscore,0.2229935675859451,0.0021752091481511,0.5465569690944609,0.4688117110475989,0.9029733959311425,0.9028475301133913,0.0144056864374306
kr_vs_kp,5,mean+winsor+quantile,0.2446940690279007,0.0396352767956182,0.6091453088139458,0.4832627597731522,0.8873239436619719,0.8871224165341812,0.0214969703289264
kr_vs_kp,5,mean+winsor+quantile+zscore,0.2431673109531402,0.0396352767956181,0.6091453088139457,0.4832627597731522,0.8873239436619719,0.8871224165341812,0.0216707870807259
kr_vs_kp,5,median,0.2632589340209961,0.0084163309822605,0.7065840723016416,0.483999108544503,0.8982785602503912,0.8979175524790046,0.0256733008207103
kr_vs_kp,5,median+zscore,0.2632589340209961,0.0084163309749929,0.7065840722666353,0.483999108544503,0.8982785602503912,0.8979175524790046,0.0256733008207103
kr_vs_kp,5,median+winsor,0.5215842723846436,0.1537191610755914,0.7253540782249386,0.4981464746282133,0.7386541471048513,0.7361704126563439,0.0491017010849966
kr_vs_kp,5,median+winsor+zscore,0.5215842723846436,0.1537191610755914,0.7253540782249386,0.4981464746282133,0.7386541471048513,0.7361704126563439,0.0491017010849966
kr_vs_kp,5,median+yeojohnson,0.2632589340209961,0.0084161981577949,0.706563623156601,0.4839868632766866,0.8982785602503912,0.8979175524790046,0.0256733008207103
kr_vs_kp,5,median+yeojohnson+zscore,0.2632589340209961,0.0084161981935039,0.7065636231769594,0.4839868632766866,0.8982785602503912,0.8979175524790046,0.0256733008207103
kr_vs_kp,5,median+winsor+yeojohnson,0.5215842723846436,0.1537191610755914,0.7253540782249386,0.4981464746282133,0.7386541471048513,0.7361704126563439,0.0491017010849966
kr_vs_kp,5,median+winsor+yeojohnson+zscore,0.5215842723846436,0.1537191610755914,0.7253540782249386,0.4981464746282133,0.7386541471048513,0.7361704126563439,0.0491017010849966
kr_vs_kp,5,median+quantile,0.2632589340209961,0.0085269277960701,0.7076798170400282,0.4841574806749265,0.8982785602503912,0.8979175524790046,0.0256733008207103
kr_vs_kp,5,median+quantile+zscore,0.2632589340209961,0.0085269277929763,0.7076798169052447,0.4841574806749265,0.8982785602503912,0.8979175524790046,0.0256733008207103
kr_vs_kp,5,median+winsor+quantile,0.5215842723846436,0.1537191610755915,0.7253540782249386,0.4981464746282133,0.7386541471048513,0.7361704126563439,0.0491017010849966
kr_vs_kp,5,median+winsor+quantile+zscore,0.5215842723846436,0.1537191610755914,0.7253540782249386,0.4981464746282133,0.7386541471048513,0.7361704126563439,0.0491017010849966
kr_vs_kp,5,knn,0.2129252552986145,0.0094268523156552,0.6591577940041164,0.4798651061297361,0.918622848200313,0.9184548934917052,0.0217991833209244
kr_vs_kp,5,knn+zscore,0.2151180803775787,0.009426852270563,0.6591577941223746,0.4798651061297361,0.92018779342723,0.920034254558482,0.0282779253891003
kr_vs_kp,5,knn+winsor,0.3862304091453552,0.1007039384917135,0.6813229945057364,0.4947798423299316,0.8075117370892019,0.8075098514144647,0.0415507081155672
kr_vs_kp,5,knn+winsor+zscore,0.381736159324646,0.1007039384648781,0.6813229945102327,0.4947798423299316,0.812206572769953,0.8122061128526645,0.0384412760465917
kr_vs_kp,5,knn+yeojohnson,0.2236707806587219,0.0080516328836427,0.6554016174323851,0.4777923904640385,0.9123630672926448,0.9121287128712872,0.0213422085944102
kr_vs_kp,5,knn+yeojohnson+zscore,0.2251122295856475,0.0080516328714963,0.655401617419745,0.4777923904640385,0.9139280125195618,0.9136836417668512,0.0244651749287039
kr_vs_kp,5,knn+winsor+yeojohnson,0.3852197229862213,0.1005634220974479,0.6792161898517425,0.4934230666558908,0.8153364632237872,0.815332392876036,0.0432796155529588
kr_vs_kp,5,knn+winsor+yeojohnson+zscore,0.3905427455902099,0.100563422085415,0.6792161898537551,0.4934230666558908,0.8059467918622848,0.8059463166144201,0.0430785777609859
kr_vs_kp,5,knn+quantile,0.2247462570667266,0.0084039686098612,0.6428475804751752,0.478084644189253,0.9107981220657276,0.9106501980890236,0.0148134705419644
kr_vs_kp,5,knn+quantile+zscore,0.2197824120521545,0.0084039685544553,0.6428475801507836,0.478084644189253,0.9107981220657276,0.9106501980890236,0.0155883423972391
kr_vs_kp,5,knn+winsor+quantile,0.4276926815509796,0.1162055032816854,0.6775455358147688,0.4944696288785865,0.7856025039123631,0.7855941024479249,0.0340173896489568
kr_vs_kp,5,knn+winsor+quantile+zscore,0.4294809103012085,0.1162055032816853,0.6775455358147688,0.4944696288785865,0.7887323943661971,0.7886806411233132,0.0348949348422843
kr_vs_kp,6,mean,0.227998599410057,0.0088281901485136,0.6468169566433744,0.4974468616603114,0.9029733959311425,0.902744501178319,0.0189320135377755
kr_vs_kp,6,mean+zscore,0.2271512597799301,0.0088281901209038,0.6468169563609337,0.4974468616603114,0.9045383411580594,0.90432746471095,0.0165090105716424
kr_vs_kp,6,mean+winsor,0.2503074407577514,0.0411278434120266,0.6244904800592304,0.5028323304458991,0.892018779342723,0.891780246968124,0.032201414097083
kr_vs_kp,6,mean+winsor+zscore,0.2605234086513519,0.0411278434120266,0.6244904800592305,0.5028323304458991,0.8951486697965572,0.8949469618709467,0.0276647492753508
kr_vs_kp,6,mean+yeojohnson,0.2307914048433303,0.0022896850541911,0.5489110953443392,0.4844056514360026,0.9029733959311425,0.902744501178319,0.0202590426742004
kr_vs_kp,6,mean+yeojohnson+zscore,0.228606030344963,0.0022896850500974,0.5489110954976565,0.4844056514360026,0.9014084507042254,0.9011605781530432,0.0164087008982197
kr_vs_kp,6,mean+winsor+yeojohnson,0.2562014162540436,0.0387027830043914,0.6167059331824474,0.5011441161896318,0.892018779342723,0.891780246968124,0.0436554092196791
kr_vs_kp,6,mean+winsor+yeojohnson+zscore,0.2604864537715912,0.0387027830043914,0.6167059331824474,0.5011441161896318,0.8935837245696401,0.8933640914891529,0.0237395858540781
kr_vs_kp,6,mean+quantile,0.2350904941558838,0.0022674777600072,0.5452855438020635,0.4840774782585269,0.9014084507042254,0.9011285351147568,0.0239458946927985
kr_vs_kp,6,mean+quantile+zscore,0.2358862608671188,0.0022674777874235,0.5452855440703464,0.4840774782585269,0.8982785602503912,0.8980228187293302,0.0258195830249637
kr_vs_kp,6,mean+winsor+quantile,0.2587190866470337,0.0398903212534631,0.6101269042337413,0.5022257815134008,0.8904538341158059,0.8902858992975158,0.024877453540599
kr_vs_kp,6,mean+winsor+quantile+zscore,0.2580315172672272,0.0398903212534631,0.6101269042337414,0.5022257815134008,0.892018779342723,0.8918397134761864,0.0240331531876875
kr_vs_kp,6,median,0.2497891634702682,0.0087118559754026,0.7066066420190956,0.4980730030213157,0.9061032863849764,0.9059353471118176,0.0100723219589448
kr_vs_kp,6,median+zscore,0.2497891634702682,0.0087118560542613,0.7066066420553595,0.4980730030213157,0.9061032863849764,0.9059353471118176,0.0100723219589448
kr_vs_kp,6,median+winsor,0.551559567451477,0.2051010717874715,0.7359099032123225,0.5115558592381975,0.704225352112676,0.6971009513012989,0.0331758360534393
kr_vs_kp,6,median+winsor+zscore,0.551559567451477,0.2051010717874716,0.7359099032123225,0.5115558592381975,0.704225352112676,0.6971009513012989,0.0331758360534393
kr_vs_kp,6,median+yeojohnson,0.2497891634702682,0.0087170051851317,0.7065755599106869,0.4980305527595527,0.9061032863849764,0.9059353471118176,0.0100723219589448
kr_vs_kp,6,median+yeojohnson+zscore,0.2497891634702682,0.0087170052150354,0.7065755599282522,0.4980305527595527,0.9061032863849764,0.9059353471118176,0.0100723219589448
kr_vs_kp,6,median+winsor+yeojohnson,0.551559567451477,0.2051010717874716,0.7359099032123225,0.5115558592381975,0.704225352112676,0.6971009513012989,0.0331758360534393
kr_vs_kp,6,median+winsor+yeojohnson+zscore,0.551559567451477,0.2051010717874716,0.7359099032123225,0.5115558592381975,0.704225352112676,0.6971009513012989,0.0331758360534393
kr_vs_kp,6,median+quantile,0.2497891634702682,0.0088587819446229,0.7076072599092511,0.4974942100292009,0.9061032863849764,0.9059353471118176,0.0100723219589448
kr_vs_kp,6,median+quantile+zscore,0.2497891634702682,0.008858781952458,0.7076072600990033,0.4974942100292009,0.9061032863849764,0.9059353471118176,0.0100723219589448
kr_vs_kp,6,median+winsor+quantile,0.551559567451477,0.2051010717874716,0.7359099032123225,0.5115558592381975,0.704225352112676,0.6971009513012989,0.0331758360534393
kr_vs_kp,6,median+winsor+quantile+zscore,0.551559567451477,0.2051010717874716,0.7359099032123225,0.5115558592381975,0.704225352112676,0.6971009513012989,0.0331758360534393
kr_vs_kp,6,knn,0.2100109457969665,0.0097454137521582,0.6576369806940425,0.495435372333695,0.9295774647887324,0.9294938909417244,0.032519712694374
kr_vs_kp,6,knn+zscore,0.2097343653440475,0.00974541373915,0.6576369806969095,0.495435372333695,0.9280125195618152,0.9279346866725507,0.0303272806422811
kr_vs_kp,6,knn+winsor,0.3865393102169037,0.1017419159538924,0.6814656525352425,0.5061646759942954,0.8200312989045383,0.8199448698315467,0.019698356985113
kr_vs_kp,6,knn+winsor+zscore,0.3898181319236755,0.1017419159801458,0.6814656525399491,0.5061646759942954,0.8200312989045383,0.8199183953536815,0.0205242476179752
kr_vs_kp,6,knn+yeojohnson,0.2156275361776352,0.0081409598005433,0.6536665553476865,0.4897805076561496,0.9264475743348984,0.9263436706765258,0.0292540884726857
kr_vs_kp,6,knn+yeojohnson+zscore,0.2156217098236084,0.0081409597898488,0.6536665554127349,0.4897805076561496,0.9280125195618152,0.9279021623955104,0.0302134359573161
kr_vs_kp,6,knn+winsor+yeojohnson,0.3891615569591522,0.1012962533089524,0.6786824522276887,0.5052299538843213,0.8200312989045383,0.819967808083258,0.014503132662676
kr_vs_kp,6,knn+winsor+yeojohnson+zscore,0.3896283805370331,0.1012962532580317,0.6786824522185989,0.5052307702355091,0.8184663536776213,0.8184303350970017,0.0157821678406382
kr_vs_kp,6,knn+quantile,0.2224338352680206,0.0086228279682035,0.6408388554987179,0.4926736562655362,0.9154929577464788,0.91541817825277,0.0236018204912893
kr_vs_kp,6,knn+quantile+zscore,0.2205662429332733,0.0086228278529613,0.6408388560902121,0.4926736562655362,0.918622848200313,0.9185172833209088,0.0284561889832008
kr_vs_kp,6,knn+winsor+quantile,0.4023532569408417,0.1179158453526925,0.6774590464566242,0.5068920449025808,0.812206572769953,0.8119629615097893,0.0260458921602634
kr_vs_kp,6,knn+winsor+quantile+zscore,0.4023732542991638,0.1179158453526925,0.6774590464566242,0.5068920449025808,0.8169014084507042,0.816684116448483,0.0394577364406675
kr_vs_kp,7,mean,0.1955592483282089,0.0082789491716035,0.644163930696422,0.4749572027889822,0.9154929577464788,0.9152086732587628,0.0242676999833848
kr_vs_kp,7,mean+zscore,0.1966811865568161,0.0082789491427296,0.6441639303924999,0.4749580191401699,0.9092331768388108,0.9088938053097344,0.0262432750401922
kr_vs_kp,7,mean+winsor,0.2408505976200103,0.0481492630534738,0.6308952640108949,0.4821337460804939,0.8873239436619719,0.8869448976783503,0.0445956784608031
kr_vs_kp,7,mean+winsor+zscore,0.2461154758930206,0.0481492630534738,0.6308952640108949,0.4821337460804939,0.8732394366197183,0.8729955807693535,0.0297500505133973
kr_vs_kp,7,mean+yeojohnson,0.1960284262895584,0.0025731736817807,0.5510158373538325,0.4710125938497734,0.917057902973396,0.9167938087341072,0.0258595594591191
kr_vs_kp,7,mean+yeojohnson+zscore,0.1983506232500076,0.0025731736461942,0.5510158375640095,0.4710125938497734,0.9107981220657276,0.9104815460200504,0.0241713432452302
kr_vs_kp,7,mean+winsor+yeojohnson,0.2434289306402206,0.0456527107048922,0.6211415180935653,0.4809524859118193,0.8826291079812206,0.8822125605526978,0.0221541897045427
kr_vs_kp,7,mean+winsor+yeojohnson+zscore,0.2448036521673202,0.0456527107048926,0.6211415180935654,0.4809524859118193,0.8748043818466353,0.8745459899872386,0.0292432580568793
kr_vs_kp,7,mean+quantile,0.198983758687973,0.0024954257170771,0.54739918232584,0.470598703797584,0.9139280125195618,0.9136225444053117,0.022923470009847
kr_vs_kp,7,mean+quantile+zscore,0.1973026394844055,0.0024954256831519,0.5473991825480913,0.470598703797584,0.92018779342723,0.9199045411758344,0.0219171270145123
kr_vs_kp,7,mean+winsor+quantile,0.2444249093532562,0.0469258901559652,0.6159717957697667,0.4815867907847013,0.8748043818466353,0.8745459899872386,0.029552334817549
kr_vs_kp,7,mean+winsor+quantile+zscore,0.2435861676931381,0.0469258901559652,0.6159717957697667,0.4815867907847013,0.8779342723004695,0.8776823402375578,0.0288014666575221
kr_vs_kp,7,median,0.2554658949375152,0.0081463548722628,0.703566178160141,0.4746518874447636,0.9014084507042254,0.9009806742965932,0.0166006563041878
kr_vs_kp,7,median+zscore,0.2554658949375152,0.0081463548460304,0.7035661781902942,0.4746518874447636,0.9014084507042254,0.9009806742965932,0.0166006563041878
kr_vs_kp,7,median+winsor,0.5013791918754578,0.1545298500616858,0.724237930440418,0.4851052644039044,0.7605633802816901,0.7598009950248756,0.0374932712605674
kr_vs_kp,7,median+winsor+zscore,0.5013791918754578,0.1545298500616858,0.724237930440418,0.4851052644039044,0.7605633802816901,0.7598009950248756,0.0374932712605674
kr_vs_kp,7,median+yeojohnson,0.2554658949375152,0.0081430479155242,0.703544011824534,0.4746216824508169,0.9014084507042254,0.9009806742965932,0.0166006563041878
kr_vs_kp,7,median+yeojohnson+zscore,0.2554658949375152,0.0081430479220988,0.7035440118444147,0.4746216824508169,0.9014084507042254,0.9009806742965932,0.0166006563041878
kr_vs_kp,7,median+winsor+yeojohnson,0.5013791918754578,0.1545298500616859,0.724237930440418,0.4851052644039044,0.7605633802816901,0.7598009950248756,0.0374932712605674
kr_vs_kp,7,median+winsor+yeojohnson+zscore,0.5013791918754578,0.1545298500616858,0.724237930440418,0.4851052644039044,0.7605633802816901,0.7598009950248756,0.0374932712605674
kr_vs_kp,7,median+quantile,0.2554658949375152,0.0081657951072916,0.7047611473879939,0.4739530908280495,0.9014084507042254,0.9009806742965932,0.0166006563041878
kr_vs_kp,7,median+quantile+zscore,0.2554658949375152,0.0081657951107423,0.7047611475778223,0.4739530908280495,0.9014084507042254,0.9009806742965932,0.0166006563041878
kr_vs_kp,7,median+winsor+quantile,0.5013791918754578,0.1545298500616858,0.724237930440418,0.4851052644039044,0.7605633802816901,0.7598009950248756,0.0374932712605674
kr_vs_kp,7,median+winsor+quantile+zscore,0.5013791918754578,0.1545298500616859,0.724237930440418,0.4851052644039044,0.7605633802816901,0.7598009950248756,0.0374932712605674
kr_vs_kp,7,knn,0.2050227224826812,0.0092597580414234,0.6572537004663394,0.4745784158378661,0.918622848200313,0.9184308719560096,0.0109412113265812
kr_vs_kp,7,knn+zscore,0.2057626396417617,0.0092597580738255,0.6572537001630329,0.4745784158378661,0.9233176838810642,0.9231248941190336,0.0125580757436617
kr_vs_kp,7,knn+winsor,0.3761980533599853,0.0884032119544628,0.6752813608072836,0.4848864822855874,0.8278560250391236,0.8277340992863305,0.0174822609562642
kr_vs_kp,7,knn+winsor+zscore,0.3725238144397735,0.088403211779529,0.6752813608205014,0.4848872986367752,0.8262910798122066,0.8260849309895866,0.0210933713286135
kr_vs_kp,7,knn+yeojohnson,0.2137107104063034,0.0080008472045606,0.6535939125404717,0.4759670292082291,0.9123630672926448,0.9120993573997288,0.010721915484594
kr_vs_kp,7,knn+yeojohnson+zscore,0.2150058448314666,0.0080008472064833,0.6535939124574769,0.4759662128570414,0.9139280125195618,0.9136836417668512,0.0174369242083112
kr_vs_kp,7,knn+winsor+yeojohnson,0.3793204128742218,0.0875481070937926,0.6732257393361628,0.484312587400599,0.8309859154929577,0.8308927311220888,0.0250174222231284
kr_vs_kp,7,knn+winsor+yeojohnson+zscore,0.3781660795211792,0.0875481071422715,0.6732257393325086,0.4843134037517867,0.8356807511737089,0.8355502613989809,0.0355067013388321
kr_vs_kp,7,knn+quantile,0.2102111726999282,0.0082670236337624,0.6413586039702208,0.4753931343232407,0.9107981220657276,0.910514096185738,0.0137814653684648
kr_vs_kp,7,knn+quantile+zscore,0.2123773843050003,0.008267023560851,0.6413586042345372,0.4753931343232407,0.9139280125195618,0.9136836417668512,0.0121585927285685
kr_vs_kp,7,knn+winsor+quantile,0.3986536562442779,0.1027140624719305,0.6714339395770682,0.4842717698412115,0.7981220657276995,0.7979954173967383,0.0181841856810221
kr_vs_kp,7,knn+winsor+quantile+zscore,0.3993240892887115,0.1027140624719304,0.6714339395770682,0.4842717698412115,0.7981220657276995,0.7980508455890459,0.0263896688049388
phoneme,42,mean,0.3797556459903717,0.0072791448531934,0.2129865780820043,0.4988453413361838,0.8241758241758241,0.7857080559351106,0.0351519901964981
phoneme,42,mean+zscore,0.3811593949794769,0.0072791450183778,0.2129865784148606,0.4988453413361838,0.818070818070818,0.7785462167336605,0.0192013087435664
phoneme,42,mean+winsor,0.3833636045455932,0.0055861762129704,0.1758298660078905,0.4974668076011177,0.8229548229548229,0.7844912847408106,0.0354896935933384
phoneme,42,mean+winsor+zscore,0.3842023015022278,0.0055861762129704,0.1758298660078906,0.4974668076011177,0.8205128205128205,0.7804093305925462,0.0235920461833986
phoneme,42,mean+yeojohnson,0.3812066614627838,0.0062660750308221,0.1344918108293328,0.5000414951574903,0.8168498168498168,0.7767792249324068,0.0311851631008516
phoneme,42,mean+yeojohnson+zscore,0.3813170194625854,0.0062660747915441,0.1344918106463445,0.5000409982094963,0.8229548229548229,0.7844912847408106,0.0313241892972999
phoneme,42,mean+winsor+yeojohnson,0.3854331374168396,0.0055876424425326,0.1364832702021364,0.4994103712052429,0.8156288156288156,0.7738549565974286,0.0222883936249729
phoneme,42,mean+winsor+yeojohnson+zscore,0.3855461478233337,0.0055876424425326,0.1364832702021364,0.4994103712052429,0.8217338217338217,0.7821808510638297,0.0328383753587911
phoneme,42,mean+quantile,0.3821010589599609,0.0055768025113265,0.0268313110897442,0.4987474425813864,0.8168498168498168,0.7750626199299828,0.0325392323099213
phoneme,42,mean+quantile+zscore,0.3804465532302856,0.0055768026998576,0.0268313119705975,0.4987474425813864,0.8156288156288156,0.7750069588852684,0.0317767804650014
phoneme,42,mean+winsor+quantile,0.3839166462421417,0.0072793756007957,0.2047025821304577,0.4985700321475657,0.8156288156288156,0.7750069588852684,0.0216131570575001
phoneme,42,mean+winsor+quantile+zscore,0.3853208720684051,0.0072793756007957,0.2047025821304577,0.4985700321475657,0.8168498168498168,0.7756410256410257,0.0326974963239406
phoneme,42,median,0.3840885460376739,0.0075679406940383,0.2383862111973802,0.4976308004391032,0.8192918192918193,0.7797555019333081,0.0276853230410006
phoneme,42,median+zscore,0.3843611776828766,0.0075679404960831,0.2383862063169731,0.4976308004391032,0.8253968253968254,0.7869271200039297,0.0290032224922971
phoneme,42,median+winsor,0.3878850638866424,0.0057093634465348,0.2046362476980409,0.4957369316343675,0.8205128205128205,0.7804093305925462,0.0326629098372872
phoneme,42,median+winsor+zscore,0.388572484254837,0.0057093634465348,0.2046362476980409,0.4957369316343675,0.8192918192918193,0.7791970271058001,0.0345273180176777
phoneme,42,median+yeojohnson,0.383215069770813,0.0062279624472395,0.1474077176531622,0.4996638146821297,0.8217338217338217,0.7821808510638297,0.0259308818641308
phoneme,42,median+yeojohnson+zscore,0.3839855790138244,0.0062279624089318,0.1474077157432753,0.4996638146821297,0.8205128205128205,0.7804093305925462,0.0232438645228943
phoneme,42,median+winsor+yeojohnson,0.3858459591865539,0.0055764420425199,0.1496021202653668,0.4988935452915917,0.8192918192918193,0.778061784997583,0.0282775093056489
phoneme,42,median+winsor+yeojohnson+zscore,0.3874655663967132,0.0055764420425199,0.1496021202653668,0.4988935452915917,0.8156288156288156,0.7738549565974286,0.0401981989688197
phoneme,42,median+quantile,0.3833958506584167,0.0055022527401288,0.0269317271650641,0.4979940694226408,0.818070818070818,0.7768502551855421,0.0320157744945623
phoneme,42,median+quantile+zscore,0.3840753138065338,0.0055022528682298,0.0269317228147805,0.4979940694226408,0.8156288156288156,0.7738549565974286,0.0294814392906114
phoneme,42,median+winsor+quantile,0.3916955292224884,0.0071860931165248,0.2057737639071248,0.4982654030273077,0.8131868131868132,0.770859658009315,0.0294376334427914
phoneme,42,median+winsor+quantile+zscore,0.3934089243412018,0.0071860931165248,0.2057737639071248,0.4982654030273077,0.8144078144078144,0.7714709510662046,0.0384851648257328
phoneme,42,knn,0.3724860548973083,0.0092552450283484,0.2040557573470046,0.4925659064853204,0.8241758241758241,0.7898503207412687,0.0216697327092162
phoneme,42,knn+zscore,0.3724330961704254,0.0092552450263285,0.2040557557337282,0.4925659064853204,0.8217338217338217,0.7864261831275721,0.0223759557592417
phoneme,42,knn+winsor,0.3765854239463806,0.008006356410426,0.1805323461702255,0.4907078179361451,0.8192918192918193,0.7824591882151933,0.02125355648616
phoneme,42,knn+winsor+zscore,0.3765590488910675,0.0080063564104257,0.1805323461702255,0.4907078179361451,0.8217338217338217,0.7859153214833063,0.0209947298297952
phoneme,42,knn+yeojohnson,0.3742145597934723,0.0082507387759812,0.1147834787270106,0.4911625253505595,0.8253968253968254,0.7910628557972088,0.0206072700911534
phoneme,42,knn+yeojohnson+zscore,0.375508040189743,0.008250739088807,0.1147834793536644,0.4911625253505595,0.818070818070818,0.7817777022737636,0.0273318153161268
phoneme,42,knn+winsor+yeojohnson,0.3776199519634247,0.0078130638307306,0.1197353627157535,0.4902511227297552,0.8205128205128205,0.784189723320158,0.0258785500776782
phoneme,42,knn+winsor+yeojohnson+zscore,0.3774341642856598,0.0078130638307308,0.1197353627157535,0.4902511227297552,0.818070818070818,0.780723679600084,0.0263393801501673
phoneme,42,knn+quantile,0.3735707700252533,0.0073460060184695,0.0131218807617922,0.4903763536242169,0.8266178266178266,0.790770725388601,0.0195334789517161
phoneme,42,knn+quantile+zscore,0.3753257691860199,0.0073460059276203,0.013121879947238,0.4903763536242169,0.8217338217338217,0.785398928914988,0.0261078241107227
phoneme,42,knn+winsor+quantile,0.3780849277973175,0.0093728265054277,0.1613239494377242,0.493594588832684,0.8253968253968254,0.7900621118012423,0.0315558928564209
phoneme,42,knn+winsor+quantile+zscore,0.378850370645523,0.0093728265054278,0.1613239494377241,0.493594588832684,0.8229548229548229,0.7876360189912465,0.0193392547786745
phoneme,1,mean,0.4149990379810333,0.0076542749798024,0.2154137971302495,0.479724273375067,0.7997557997557998,0.7565574840140936,0.0350132129713438
